# l, t, x, y
2 -2.6700 0.8462 0.7475
2 -2.6780 0.8462 0.7537
2 -2.6859 0.8493 0.7567
2 -2.6940 0.8493 0.7598
2 -2.7021 0.8523 0.7598
2 -2.7100 0.8523 0.7629
2 -2.7180 0.8554 0.7659
2 -2.7260 0.8585 0.7690
2 -2.7340 0.8585 0.7721
2 -2.7420 0.8615 0.7751
2 -2.7663 0.8646 0.7782
2 -2.7820 0.8646 0.7812
2 -2.7900 0.8646 0.7843
2 -2.7980 0.8676 0.7843
2 -2.8060 0.8676 0.7874
2 -2.8540 0.8707 0.7874
2 -2.8700 0.8707 0.7904
2 -2.8780 0.8738 0.7904
2 -2.8860 0.8768 0.7904
2 -2.8941 0.8768 0.7935
2 -2.9020 0.8799 0.7935
2 -2.9180 0.8830 0.7935
2 -2.9260 0.8830 0.7966
3 0.0000 0.2365 0.1011
3 -0.1183 0.2365 0.1042
3 -0.1261 0.2426 0.1072
3 -0.1342 0.2426 0.1103
3 -0.1421 0.2457 0.1103
3 -0.1502 0.2488 0.1134
3 -0.1582 0.2518 0.1134
3 -0.1662 0.2518 0.1164
3 -0.1741 0.2549 0.1195
3 -0.1822 0.2580 0.1225
3 -0.1903 0.2610 0.1256
3 -0.1982 0.2641 0.1287
3 -0.2062 0.2672 0.1317
3 -0.2142 0.2702 0.1379
3 -0.2221 0.2733 0.1409
3 -0.2303 0.2763 0.1471
3 -0.2382 0.2794 0.1501
3 -0.2462 0.2825 0.1532
3 -0.2542 0.2825 0.1562
3 -0.2623 0.2886 0.1624
3 -0.2701 0.2917 0.1654
3 -0.2782 0.2947 0.1716
3 -0.2862 0.2947 0.1746
3 -0.2942 0.2978 0.1746
3 -0.3023 0.3009 0.1808
3 -0.3182 0.3009 0.1838
3 -0.3262 0.3039 0.1869
3 -0.3347 0.3070 0.1869
3 -0.3422 0.3070 0.1930
3 -0.3582 0.3100 0.1961
3 -0.3663 0.3131 0.2022
3 -0.3822 0.3162 0.2053
3 -0.3901 0.3192 0.2083
3 -0.3982 0.3192 0.2114
3 -0.4062 0.3223 0.2145
3 -0.4141 0.3254 0.2175
3 -0.4222 0.3254 0.2206
3 -0.4302 0.3284 0.2237
3 -0.4382 0.3315 0.2267
3 -0.4462 0.3315 0.2298
3 -0.4544 0.3376 0.2328
3 -0.4622 0.3376 0.2359
3 -0.4702 0.3407 0.2390
3 -0.4783 0.3468 0.2451
3 -0.4862 0.3499 0.2451
3 -0.4943 0.3529 0.2512
3 -0.5021 0.3529 0.2543
3 -0.5102 0.3529 0.2574
3 -0.5183 0.3560 0.2604
3 -0.5262 0.3591 0.2604
3 -0.5342 0.3591 0.2635
3 -0.5421 0.3621 0.2665
3 -0.5502 0.3621 0.2696
3 -0.5581 0.3652 0.2727
3 -0.5662 0.3683 0.2757
3 -0.5741 0.3683 0.2788
3 -0.5822 0.3713 0.2819
3 -0.5903 0.3744 0.2819
3 -0.5982 0.3744 0.2849
3 -0.6064 0.3775 0.2880
3 -0.6142 0.3805 0.2911
3 -0.6221 0.3805 0.2941
3 -0.6302 0.3836 0.2972
3 -0.6381 0.3866 0.3033
3 -0.6462 0.3897 0.3064
3 -0.6541 0.3897 0.3094
3 -0.6621 0.3928 0.3125
3 -0.6701 0.3958 0.3156
3 -0.6783 0.3989 0.3186
3 -0.6862 0.4020 0.3217
3 -0.6942 0.4081 0.3278
3 -0.7022 0.4081 0.3309
3 -0.7102 0.4112 0.3370
3 -0.7182 0.4173 0.3431
3 -0.7261 0.4234 0.3462
3 -0.7351 0.4265 0.3523
3 -0.7422 0.4295 0.3554
3 -0.7502 0.4326 0.3585
3 -0.7582 0.4357 0.3646
3 -0.7662 0.4387 0.3676
3 -0.7742 0.4418 0.3676
3 -0.7822 0.4449 0.3738
3 -0.7901 0.4479 0.3768
3 -0.7982 0.4510 0.3768
3 -0.8062 0.4540 0.3830
3 -0.8143 0.4571 0.3860
3 -0.8223 0.4632 0.3891
3 -0.8302 0.4632 0.3922
3 -0.8381 0.4663 0.3952
3 -0.8462 0.4694 0.3952
3 -0.8545 0.4694 0.3983
3 -0.8622 0.4724 0.3983
3 -0.8863 0.4755 0.4013
3 -0.9022 0.4786 0.4013
3 -0.9101 0.4786 0.4044
3 -0.9185 0.4816 0.4044
3 -0.9342 0.4847 0.4075
3 -0.9583 0.4877 0.4075
3 -0.9662 0.4877 0.4105
3 -0.9742 0.4908 0.4105
3 -0.9822 0.4939 0.4136
3 -0.9983 0.4969 0.4167
3 -1.0062 0.5000 0.4167
3 -1.0142 0.5000 0.4197
3 -1.0222 0.5031 0.4197
3 -1.0302 0.5061 0.4228
3 -1.0463 0.5092 0.4259
3 -1.0541 0.5123 0.4289
3 -1.0623 0.5214 0.4320
3 -1.0702 0.5214 0.4350
3 -1.0783 0.5245 0.4381
3 -1.0942 0.5276 0.4381
3 -1.1102 0.5276 0.4412
3 -1.1182 0.5306 0.4412
3 -1.1342 0.5337 0.4442
3 -1.1582 0.5368 0.4442
3 -1.1743 0.5368 0.4473
3 -1.1822 0.5398 0.4473
3 -1.1982 0.5429 0.4504
3 -1.2142 0.5460 0.4534
3 -1.2221 0.5490 0.4565
3 -1.2302 0.5521 0.4596
3 -1.2382 0.5551 0.4626
3 -1.2544 0.5582 0.4657
3 -1.2622 0.5613 0.4687
3 -1.2861 0.5643 0.4718
3 -1.3022 0.5674 0.4718
3 -1.3101 0.5674 0.4749
3 -1.3189 0.5705 0.4779
3 -1.3262 0.5735 0.4810
3 -1.3422 0.5766 0.4810
3 -1.3502 0.5797 0.4841
3 -1.3582 0.5827 0.4841
3 -1.3663 0.5858 0.4871
3 -1.3822 0.5888 0.4902
3 -1.3982 0.5919 0.4933
3 -1.4142 0.5950 0.4933
3 -1.4383 0.5980 0.4963
3 -1.4543 0.6011 0.4963
3 -1.4623 0.6042 0.4994
3 -1.4783 0.6072 0.4994
3 -1.4862 0.6103 0.5025
3 -1.5023 0.6134 0.5055
3 -1.5263 0.6164 0.5055
3 -1.5503 0.6195 0.5055
3 -1.5742 0.6195 0.5086
3 -1.5984 0.6225 0.5086
3 -1.6142 0.6256 0.5086
3 -1.6222 0.6256 0.5116
3 -1.6542 0.6287 0.5116
3 -1.7184 0.6317 0.5116
3 -1.7262 0.6348 0.5116
3 -1.7422 0.6348 0.5147
3 -1.7503 0.6379 0.5147
3 -1.7823 0.6409 0.5147
3 -1.7902 0.6440 0.5147
3 -1.7982 0.6471 0.5147
3 -1.8062 0.6501 0.5178
3 -1.8223 0.6532 0.5178
3 -1.8302 0.6562 0.5178
3 -1.8462 0.6593 0.5178
3 -1.8543 0.6654 0.5208
3 -1.8706 0.6716 0.5208
3 -1.8862 0.6746 0.5208
3 -1.8941 0.6777 0.5239
3 -1.9102 0.6808 0.5239
3 -1.9182 0.6838 0.5239
3 -1.9262 0.6869 0.5239
3 -1.9342 0.6900 0.5239
3 -1.9502 0.6930 0.5239
3 -1.9663 0.6961 0.5239
3 -1.9821 0.6991 0.5239
3 -1.9901 0.7022 0.5239
3 -1.9983 0.7053 0.5270
3 -2.0141 0.7083 0.5270
3 -2.0221 0.7114 0.5270
3 -2.0302 0.7145 0.5270
3 -2.0381 0.7175 0.5270
3 -2.0461 0.7206 0.5270
3 -2.0702 0.7267 0.5270
3 -2.0863 0.7298 0.5270
3 -2.0942 0.7359 0.5270
3 -2.1022 0.7390 0.5270
3 -2.1102 0.7420 0.5270
3 -2.1262 0.7451 0.5270
3 -2.1341 0.7451 0.5300
3 -2.1582 0.7482 0.5300
3 -2.1822 0.7512 0.5300
3 -2.1982 0.7543 0.5331
3 -2.2143 0.7574 0.5331
3 -2.2302 0.7604 0.5362
3 -2.2382 0.7635 0.5362
3 -2.2542 0.7665 0.5392
3 -2.2621 0.7696 0.5423
3 -2.2702 0.7727 0.5453
3 -2.2863 0.7788 0.5484
3 -2.2942 0.7788 0.5515
3 -2.3022 0.7849 0.5576
3 -2.3102 0.7849 0.5607
3 -2.3181 0.7880 0.5607
3 -2.3262 0.7911 0.5637
3 -2.3363 0.7911 0.5668
3 -2.3422 0.7941 0.5668
3 -2.3503 0.7972 0.5699
3 -2.3663 0.7972 0.5729
3 -2.3741 0.8002 0.5760
3 -2.3902 0.8033 0.5790
3 -2.3982 0.8064 0.5821
3 -2.4222 0.8064 0.5852
3 -2.4542 0.8094 0.5882
3 -2.4622 0.8094 0.5913
3 -2.4701 0.8125 0.5913
3 -2.4782 0.8125 0.5944
3 -2.4861 0.8156 0.5974
3 -2.4942 0.8156 0.6005
3 -2.5022 0.8186 0.6036
3 -2.5182 0.8186 0.6066
3 -2.5262 0.8217 0.6097
3 -2.5341 0.8217 0.6127
3 -2.5421 0.8248 0.6127
3 -2.5502 0.8248 0.6158
3 -2.5582 0.8248 0.6189
3 -2.5663 0.8278 0.6219
3 -2.5742 0.8278 0.6250
3 -2.5824 0.8309 0.6281
3 -2.5901 0.8309 0.6311
3 -2.5982 0.8309 0.6342
3 -2.6062 0.8339 0.6342
3 -2.6142 0.8339 0.6373
3 -2.6222 0.8370 0.6403
3 -2.6302 0.8370 0.6434
3 -2.6382 0.8370 0.6464
3 -2.6462 0.8401 0.6464
3 -2.6541 0.8401 0.6526
3 -2.6622 0.8431 0.6556
3 -2.6702 0.8431 0.6587
3 -2.6781 0.8462 0.6648
3 -2.6861 0.8493 0.6679
3 -2.6942 0.8493 0.6710
3 -2.7102 0.8523 0.6740
3 -2.7182 0.8523 0.6771
3 -2.7261 0.8523 0.6801
3 -2.7422 0.8554 0.6832
3 -2.7501 0.8585 0.6893
3 -2.7581 0.8585 0.6924
3 -2.7661 0.8585 0.6955
3 -2.7823 0.8615 0.6985
3 -2.7902 0.8615 0.7016
3 -2.7984 0.8646 0.7047
3 -2.8061 0.8646 0.7108
3 -2.8142 0.8676 0.7108
3 -2.8222 0.8676 0.7169
3 -2.8302 0.8707 0.7200
3 -2.8382 0.8707 0.7230
3 -2.8462 0.8738 0.7261
3 -2.8542 0.8738 0.7292
3 -2.8783 0.8768 0.7322
3 -2.8862 0.8768 0.7353
3 -2.8942 0.8768 0.7384
3 -2.9102 0.8799 0.7414
3 -2.9181 0.8799 0.7475
3 -2.9262 0.8830 0.7506
3 -2.9342 0.8830 0.7537
3 -2.9421 0.8830 0.7567
3 -2.9502 0.8830 0.7598
3 -2.9581 0.8860 0.7659
3 -2.9742 0.8860 0.7690
3 -2.9824 0.8891 0.7721
3 -2.9982 0.8891 0.7751
3 -3.0062 0.8891 0.7782
3 -3.0223 0.8891 0.7812
3 -3.0303 0.8891 0.7843
3 -3.0383 0.8891 0.7874
3 -3.0462 0.8891 0.7904
4 0.0000 0.6869 0.0429
4 -0.1983 0.6838 0.0429
4 -0.2062 0.6808 0.0429
4 -0.2142 0.6808 0.0460
4 -0.2221 0.6777 0.0460
4 -0.2462 0.6746 0.0460
4 -0.2622 0.6746 0.0490
4 -0.2701 0.6716 0.0490
4 -0.2782 0.6685 0.0490
4 -0.2861 0.6624 0.0521
4 -0.2942 0.6593 0.0551
4 -0.3021 0.6562 0.0582
4 -0.3101 0.6471 0.0613
4 -0.3261 0.6440 0.0643
4 -0.3342 0.6409 0.0674
4 -0.3422 0.6379 0.0674
4 -0.3502 0.6348 0.0705
4 -0.3582 0.6317 0.0705
4 -0.3661 0.6317 0.0735
4 -0.3741 0.6287 0.0766
4 -0.3821 0.6256 0.0766
4 -0.3982 0.6225 0.0766
4 -0.4223 0.6195 0.0797
4 -0.4462 0.6164 0.0797
4 -0.4622 0.6134 0.0827
4 -0.4701 0.6103 0.0827
4 -0.4782 0.6072 0.0827
4 -0.4861 0.6042 0.0858
4 -0.4941 0.6011 0.0858
4 -0.5022 0.5980 0.0858
4 -0.5182 0.5950 0.0888
4 -0.5262 0.5919 0.0888
4 -0.5502 0.5888 0.0888
4 -0.5582 0.5888 0.0919
4 -0.5661 0.5827 0.0919
4 -0.5821 0.5797 0.0950
4 -0.5903 0.5735 0.0980
4 -0.5981 0.5705 0.0980
4 -0.6061 0.5674 0.0980
4 -0.6141 0.5613 0.1011
4 -0.6221 0.5582 0.1042
4 -0.6302 0.5521 0.1072
4 -0.6462 0.5490 0.1072
4 -0.6541 0.5460 0.1103
4 -0.6702 0.5429 0.1103
4 -0.6782 0.5398 0.1134
4 -0.6942 0.5368 0.1134
4 -0.7022 0.5337 0.1164
4 -0.7102 0.5306 0.1164
4 -0.7185 0.5276 0.1195
4 -0.7263 0.5245 0.1225
4 -0.7421 0.5214 0.1256
4 -0.7501 0.5184 0.1256
4 -0.7582 0.5184 0.1287
4 -0.7661 0.5153 0.1317
4 -0.7741 0.5123 0.1317
4 -0.7822 0.5092 0.1348
4 -0.7902 0.5061 0.1379
4 -0.7982 0.5031 0.1409
4 -0.8061 0.5000 0.1409
4 -0.8141 0.4969 0.1440
4 -0.8221 0.4939 0.1440
4 -0.8302 0.4939 0.1471
4 -0.8381 0.4908 0.1471
4 -0.8542 0.4877 0.1501
4 -0.8702 0.4847 0.1532
4 -0.8782 0.4786 0.1593
4 -0.8862 0.4755 0.1624
4 -0.8942 0.4694 0.1654
4 -0.9023 0.4663 0.1685
4 -0.9181 0.4632 0.1716
4 -0.9262 0.4602 0.1746
4 -0.9342 0.4571 0.1777
4 -0.9423 0.4540 0.1808
4 -0.9502 0.4510 0.1838
4 -0.9661 0.4479 0.1900
4 -0.9822 0.4449 0.1930
4 -1.0063 0.4418 0.1961
4 -1.0302 0.4418 0.1991
4 -1.0382 0.4387 0.1991
4 -1.0462 0.4387 0.2022
4 -1.0542 0.4357 0.2053
4 -1.0622 0.4357 0.2083
4 -1.0702 0.4326 0.2114
4 -1.0865 0.4326 0.2145
4 -1.0941 0.4295 0.2145
4 -1.1021 0.4295 0.2175
4 -1.1101 0.4265 0.2206
4 -1.1342 0.4265 0.2237
4 -1.1422 0.4265 0.2267
4 -1.1502 0.4234 0.2298
4 -1.1582 0.4234 0.2328
4 -1.1661 0.4234 0.2359
4 -1.1742 0.4234 0.2390
4 -1.1821 0.4234 0.2420
4 -1.1981 0.4234 0.2451
4 -1.2061 0.4234 0.2482
4 -1.2142 0.4234 0.2512
4 -1.2222 0.4234 0.2543
4 -1.2302 0.4234 0.2574
4 -1.2382 0.4234 0.2604
4 -1.2462 0.4234 0.2635
4 -1.2542 0.4234 0.2665
4 -1.2705 0.4234 0.2727
4 -1.2782 0.4234 0.2757
4 -1.2862 0.4234 0.2788
4 -1.3022 0.4234 0.2819
4 -1.3102 0.4234 0.2849
4 -1.3262 0.4234 0.2880
4 -1.3342 0.4234 0.2911
4 -1.3501 0.4234 0.2941
4 -1.3663 0.4234 0.2972
4 -1.3822 0.4234 0.3002
4 -1.3983 0.4234 0.3033
4 -1.4062 0.4234 0.3064
4 -1.4142 0.4234 0.3094
4 -1.4222 0.4234 0.3125
4 -1.4302 0.4234 0.3156
4 -1.4382 0.4234 0.3186
4 -1.4462 0.4234 0.3217
4 -1.4621 0.4234 0.3278
4 -1.4781 0.4265 0.3309
4 -1.4862 0.4265 0.3370
4 -1.4941 0.4265 0.3401
4 -1.5102 0.4295 0.3462
4 -1.5262 0.4295 0.3493
4 -1.5341 0.4295 0.3523
4 -1.5422 0.4326 0.3554
4 -1.5502 0.4326 0.3585
4 -1.5581 0.4357 0.3615
4 -1.5661 0.4357 0.3646
4 -1.5741 0.4387 0.3676
4 -1.5822 0.4387 0.3707
4 -1.5902 0.4418 0.3738
4 -1.5981 0.4449 0.3799
4 -1.6061 0.4449 0.3830
4 -1.6142 0.4479 0.3891
4 -1.6222 0.4479 0.3922
4 -1.6387 0.4510 0.3983
4 -1.6623 0.4540 0.4013
4 -1.6701 0.4540 0.4044
4 -1.6862 0.4540 0.4075
4 -1.7022 0.4571 0.4075
4 -1.7102 0.4571 0.4105
4 -1.7182 0.4602 0.4105
4 -1.7261 0.4602 0.4136
4 -1.7342 0.4632 0.4136
4 -1.7422 0.4632 0.4167
4 -1.7582 0.4663 0.4197
4 -1.7662 0.4694 0.4197
4 -1.7742 0.4694 0.4228
4 -1.7822 0.4724 0.4228
4 -1.7901 0.4724 0.4259
4 -1.7982 0.4755 0.4259
4 -1.8142 0.4755 0.4289
4 -1.8302 0.4786 0.4289
4 -1.8462 0.4816 0.4320
4 -1.8542 0.4847 0.4350
4 -1.8622 0.4877 0.4350
4 -1.8702 0.4877 0.4381
4 -1.8782 0.4939 0.4412
4 -1.8862 0.4969 0.4412
4 -1.9022 0.5031 0.4442
4 -1.9102 0.5031 0.4473
4 -1.9182 0.5092 0.4504
4 -1.9262 0.5123 0.4534
4 -1.9341 0.5153 0.4534
4 -1.9421 0.5214 0.4596
4 -1.9508 0.5245 0.4596
4 -1.9581 0.5276 0.4626
4 -1.9661 0.5337 0.4657
4 -1.9741 0.5337 0.4687
4 -1.9821 0.5368 0.4687
4 -1.9902 0.5429 0.4749
4 -1.9981 0.5460 0.4749
4 -2.0062 0.5551 0.4810
4 -2.0142 0.5582 0.4810
4 -2.0222 0.5643 0.4841
4 -2.0302 0.5705 0.4871
4 -2.0384 0.5735 0.4902
4 -2.0462 0.5766 0.4902
4 -2.0542 0.5797 0.4933
4 -2.0622 0.5797 0.4963
4 -2.0702 0.5827 0.4963
4 -2.0941 0.5858 0.4963
4 -2.1021 0.5888 0.4963
4 -2.1101 0.5888 0.4994
4 -2.1181 0.5919 0.4994
4 -2.1742 0.5950 0.4994
4 -2.1822 0.6042 0.5025
4 -2.1982 0.6072 0.5055
4 -2.2061 0.6134 0.5055
4 -2.2141 0.6134 0.5086
4 -2.2221 0.6164 0.5086
4 -2.2543 0.6195 0.5086
4 -2.2702 0.6225 0.5086
4 -2.2782 0.6256 0.5086
4 -2.2943 0.6287 0.5086
4 -2.3102 0.6317 0.5116
4 -2.3182 0.6348 0.5116
4 -2.3343 0.6379 0.5116
4 -2.3421 0.6409 0.5116
4 -2.3502 0.6440 0.5116
4 -2.3581 0.6471 0.5147
4 -2.3662 0.6501 0.5147
4 -2.3742 0.6562 0.5147
4 -2.3821 0.6562 0.5178
4 -2.3902 0.6593 0.5178
4 -2.3982 0.6654 0.5178
4 -2.4142 0.6685 0.5178
4 -2.4222 0.6716 0.5208
4 -2.4382 0.6746 0.5208
4 -2.4782 0.6777 0.5208
4 -2.4862 0.6808 0.5208
4 -2.5022 0.6838 0.5239
4 -2.5102 0.6869 0.5239
4 -2.5182 0.6900 0.5239
4 -2.5342 0.6930 0.5239
4 -2.5581 0.6961 0.5239
4 -2.5661 0.6991 0.5239
4 -2.5741 0.7053 0.5270
4 -2.5821 0.7083 0.5270
4 -2.5983 0.7145 0.5300
4 -2.6062 0.7175 0.5300
4 -2.6222 0.7237 0.5300
4 -2.6382 0.7267 0.5300
4 -2.6462 0.7298 0.5331
4 -2.6542 0.7328 0.5331
4 -2.6622 0.7390 0.5362
4 -2.6701 0.7420 0.5362
4 -2.6781 0.7451 0.5392
4 -2.6861 0.7543 0.5392
4 -2.6942 0.7574 0.5423
4 -2.7021 0.7604 0.5423
4 -2.7101 0.7665 0.5453
4 -2.7182 0.7696 0.5484
4 -2.7262 0.7727 0.5484
4 -2.7341 0.7757 0.5515
4 -2.7583 0.7788 0.5515
4 -2.8703 0.7788 0.5545
4 -2.8782 0.7819 0.5545
4 -2.8862 0.7819 0.5576
4 -2.8942 0.7849 0.5607
4 -2.9021 0.7880 0.5637
4 -2.9262 0.7911 0.5668
4 -2.9341 0.7911 0.5699
4 -2.9422 0.7941 0.5729
4 -2.9502 0.7972 0.5760
4 -2.9582 0.7972 0.5790
4 -2.9662 0.8002 0.5821
4 -2.9742 0.8033 0.5852
4 -2.9822 0.8033 0.5882
4 -2.9901 0.8064 0.5913
4 -2.9982 0.8064 0.5944
4 -3.0062 0.8094 0.5974
4 -3.0142 0.8125 0.6005
4 -3.0224 0.8125 0.6036
4 -3.0302 0.8186 0.6097
4 -3.0381 0.8217 0.6158
4 -3.0462 0.8217 0.6189
4 -3.0542 0.8278 0.6281
4 -3.0621 0.8278 0.6311
4 -3.0701 0.8309 0.6342
4 -3.0782 0.8339 0.6403
4 -3.0861 0.8370 0.6434
4 -3.0941 0.8370 0.6464
4 -3.1102 0.8370 0.6495
4 -3.1182 0.8401 0.6526
4 -3.1261 0.8401 0.6556
4 -3.1421 0.8431 0.6618
4 -3.1582 0.8462 0.6648
4 -3.1661 0.8462 0.6679
4 -3.1902 0.8493 0.6710
4 -3.2062 0.8493 0.6771
4 -3.2141 0.8523 0.6801
4 -3.2222 0.8523 0.6832
4 -3.2302 0.8554 0.6893
4 -3.2385 0.8585 0.6924
4 -3.2462 0.8585 0.6955
4 -3.2542 0.8615 0.6985
4 -3.2621 0.8615 0.7016
4 -3.2701 0.8615 0.7047
4 -3.2781 0.8646 0.7047
4 -3.2862 0.8646 0.7077
4 -3.2942 0.8646 0.7108
4 -3.3021 0.8676 0.7108
4 -3.3102 0.8676 0.7138
4 -3.3182 0.8707 0.7169
4 -3.3262 0.8707 0.7200
4 -3.3341 0.8707 0.7230
4 -3.3502 0.8738 0.7230
4 -3.3582 0.8738 0.7261
4 -3.3823 0.8738 0.7292
4 -3.3902 0.8738 0.7322
4 -3.3982 0.8768 0.7353
4 -3.4061 0.8799 0.7414
4 -3.4222 0.8799 0.7475
4 -3.4302 0.8830 0.7506
4 -3.4382 0.8830 0.7537
4 -3.4462 0.8860 0.7567
4 -3.4541 0.8860 0.7598
4 -3.4702 0.8891 0.7659
4 -3.4861 0.8891 0.7690
4 -3.4941 0.8922 0.7721
4 -3.5022 0.8922 0.7751
4 -3.5101 0.8952 0.7782
4 -3.5265 0.8952 0.7812
4 -3.5663 0.8952 0.7843
4 -3.5902 0.8952 0.7874
4 -3.5981 0.8983 0.7904
4 -3.6061 0.8983 0.7935
4 -3.6142 0.8983 0.7966
4 -3.6221 0.9013 0.7996
5 0.0000 0.7206 0.0490
5 -0.1983 0.7237 0.0490
5 -0.2061 0.7237 0.0521
5 -0.2141 0.7267 0.0521
5 -0.2222 0.7298 0.0551
5 -0.2383 0.7328 0.0551
5 -0.2461 0.7359 0.0582
5 -0.2541 0.7359 0.0613
5 -0.2622 0.7390 0.0613
5 -0.2702 0.7420 0.0613
5 -0.2782 0.7420 0.0643
5 -0.2861 0.7451 0.0643
5 -0.3022 0.7482 0.0674
5 -0.3185 0.7512 0.0674
5 -0.3263 0.7543 0.0705
5 -0.3341 0.7574 0.0705
5 -0.3422 0.7604 0.0705
5 -0.3501 0.7635 0.0735
5 -0.3662 0.7665 0.0735
5 -0.3741 0.7696 0.0735
5 -0.3821 0.7696 0.0766
5 -0.3902 0.7727 0.0766
5 -0.4142 0.7757 0.0766
5 -0.4864 0.7788 0.0797
5 -0.5103 0.7819 0.0827
5 -0.5582 0.7849 0.0858
5 -0.5662 0.7849 0.0888
5 -0.5903 0.7880 0.0888
5 -0.5982 0.7880 0.0919
5 -0.6142 0.7880 0.0950
5 -0.6223 0.7911 0.0980
5 -0.6301 0.7911 0.1011
5 -0.6462 0.7941 0.1042
5 -0.6542 0.7941 0.1072
5 -0.6702 0.7972 0.1103
5 -0.6785 0.7972 0.1134
5 -0.6943 0.8002 0.1164
5 -0.7022 0.8002 0.1195
5 -0.7183 0.8033 0.1225
5 -0.7262 0.8033 0.1256
5 -0.7421 0.8033 0.1287
5 -0.7583 0.8064 0.1317
5 -0.7825 0.8064 0.1348
5 -0.7984 0.8064 0.1379
5 -0.8142 0.8094 0.1409
5 -0.8223 0.8094 0.1440
5 -0.8301 0.8094 0.1471
5 -0.8382 0.8125 0.1471
5 -0.8462 0.8125 0.1501
5 -0.8542 0.8125 0.1532
5 -0.8702 0.8156 0.1562
5 -0.8781 0.8156 0.1593
5 -0.8861 0.8186 0.1624
5 -0.8943 0.8186 0.1654
5 -0.9022 0.8186 0.1685
5 -0.9102 0.8217 0.1716
5 -0.9182 0.8248 0.1746
5 -0.9342 0.8278 0.1777
5 -0.9422 0.8278 0.1808
5 -0.9501 0.8309 0.1838
5 -0.9663 0.8339 0.1869
5 -0.9742 0.8370 0.1900
5 -0.9902 0.8370 0.1930
5 -0.9984 0.8401 0.1930
5 -1.0062 0.8401 0.1961
5 -1.0222 0.8431 0.1961
5 -1.0302 0.8462 0.1991
5 -1.0462 0.8493 0.2022
5 -1.0542 0.8523 0.2022
5 -1.0621 0.8554 0.2053
5 -1.0785 0.8585 0.2053
5 -1.0862 0.8615 0.2083
5 -1.1022 0.8646 0.2083
5 -1.1101 0.8676 0.2083
5 -1.1422 0.8707 0.2083
5 -1.1503 0.8707 0.2114
5 -1.1582 0.8738 0.2114
5 -1.1662 0.8768 0.2114
5 -1.1742 0.8799 0.2114
5 -1.1822 0.8830 0.2114
5 -1.1902 0.8891 0.2114
5 -1.1982 0.8922 0.2114
5 -1.2142 0.8952 0.2114
5 -1.2302 0.8983 0.2114
5 -1.2382 0.9044 0.2145
5 -1.2542 0.9075 0.2145
5 -1.2622 0.9105 0.2145
5 -1.2702 0.9136 0.2145
5 -1.2781 0.9167 0.2175
5 -1.3023 0.9197 0.2175
5 -1.3182 0.9228 0.2175
5 -1.3262 0.9259 0.2206
5 -1.3342 0.9289 0.2206
5 -1.3502 0.9320 0.2237
5 -1.3663 0.9350 0.2237
5 -1.3822 0.9381 0.2267
5 -1.4383 0.9412 0.2267
5 -1.4462 0.9412 0.2298
5 -1.4702 0.9412 0.2328
5 -1.4783 0.9442 0.2328
5 -1.4862 0.9442 0.2359
5 -1.4942 0.9473 0.2390
5 -1.5022 0.9473 0.2420
5 -1.5101 0.9473 0.2451
5 -1.5182 0.9504 0.2482
5 -1.5342 0.9504 0.2512
5 -1.5422 0.9534 0.2574
5 -1.5583 0.9534 0.2604
5 -1.5662 0.9565 0.2635
5 -1.5742 0.9565 0.2665
5 -1.5821 0.9565 0.2696
5 -1.5910 0.9565 0.2727
5 -1.5982 0.9596 0.2757
5 -1.6062 0.9596 0.2819
5 -1.6142 0.9596 0.2849
5 -1.6222 0.9596 0.2880
5 -1.6301 0.9626 0.2941
5 -1.6382 0.9626 0.2972
5 -1.6462 0.9626 0.3002
5 -1.6622 0.9626 0.3033
5 -1.6782 0.9626 0.3064
5 -1.6862 0.9626 0.3094
5 -1.7022 0.9626 0.3125
5 -1.7182 0.9657 0.3156
5 -1.7261 0.9657 0.3186
5 -1.7341 0.9657 0.3217
5 -1.7421 0.9657 0.3248
5 -1.7582 0.9657 0.3278
5 -1.7661 0.9657 0.3339
5 -1.7902 0.9657 0.3370
5 -1.8302 0.9657 0.3401
5 -1.8386 0.9626 0.3431
5 -1.8462 0.9596 0.3493
5 -1.8621 0.9596 0.3523
5 -1.8717 0.9565 0.3554
5 -1.8863 0.9565 0.3585
5 -1.8942 0.9534 0.3615
5 -1.9022 0.9504 0.3646
5 -1.9101 0.9473 0.3676
5 -1.9182 0.9442 0.3707
5 -1.9262 0.9412 0.3738
5 -1.9342 0.9381 0.3768
5 -1.9422 0.9350 0.3799
5 -1.9502 0.9320 0.3830
5 -1.9582 0.9259 0.3891
5 -1.9742 0.9228 0.3922
5 -1.9822 0.9197 0.3952
5 -1.9902 0.9167 0.3983
5 -1.9982 0.9136 0.4013
5 -2.0062 0.9105 0.4013
5 -2.0225 0.9075 0.4044
5 -2.0302 0.9075 0.4075
5 -2.0381 0.9044 0.4075
5 -2.0461 0.9013 0.4105
5 -2.0702 0.8983 0.4136
5 -2.0862 0.8952 0.4167
5 -2.2143 0.8922 0.4228
5 -2.2223 0.8922 0.4259
5 -2.2302 0.8922 0.4320
5 -2.2382 0.8891 0.4412
5 -2.2462 0.8891 0.4442
5 -2.2542 0.8891 0.4473
5 -2.2622 0.8860 0.4504
5 -2.2702 0.8860 0.4534
5 -2.2781 0.8860 0.4596
5 -2.2862 0.8860 0.4626
5 -2.2941 0.8860 0.4657
