# l, t, x, y
1 -3.3422 0.8156 0.5944
1 -3.3502 0.8217 0.5944
1 -3.3583 0.8248 0.5944
1 -3.3662 0.8278 0.5944
1 -3.3742 0.8309 0.5944
1 -3.3822 0.8339 0.5944
1 -3.3902 0.8370 0.5944
1 -3.3983 0.8401 0.5944
1 -3.4063 0.8431 0.5944
1 -3.4142 0.8493 0.5944
1 -3.4223 0.8523 0.5944
1 -3.4383 0.8554 0.5974
1 -3.4462 0.8585 0.5974
1 -3.4542 0.8615 0.5974
1 -3.4703 0.8646 0.5974
1 -3.4783 0.8707 0.6005
1 -3.4862 0.8768 0.6036
1 -3.4942 0.8799 0.6036
1 -3.5022 0.8830 0.6036
1 -3.5102 0.8860 0.6066
1 -3.5192 0.8922 0.6097
1 -3.5263 0.8952 0.6097
1 -3.5343 0.8983 0.6097
1 -3.5423 0.9044 0.6127
1 -3.5583 0.9075 0.6158
1 -3.5663 0.9105 0.6158
1 -3.5743 0.9136 0.6189
1 -3.5823 0.9167 0.6189
1 -3.5903 0.9167 0.6219
1 -3.5983 0.9197 0.6219
1 -3.6143 0.9228 0.6250
1 -3.6223 0.9259 0.6250
1 -3.6303 0.9289 0.6281
1 -3.6463 0.9320 0.6281
1 -3.6542 0.9320 0.6311
1 -3.6623 0.9350 0.6311
1 -3.6702 0.9381 0.6342
1 -3.6783 0.9412 0.6342
1 -3.6863 0.9442 0.6373
1 -3.6942 0.9473 0.6403
1 -3.7103 0.9504 0.6434
1 -3.7182 0.9534 0.6464
1 -3.7343 0.9565 0.6464
1 -3.7423 0.9596 0.6495
1 -3.7503 0.9596 0.6526
1 -3.7582 0.9626 0.6556
1 -3.7664 0.9657 0.6556
1 -3.7822 0.9688 0.6587
1 -3.7902 0.9688 0.6618
1 -3.7987 0.9718 0.6618
1 -3.8062 0.9718 0.6648
1 -3.8142 0.9749 0.6648
1 -3.8223 0.9749 0.6679
1 -3.8303 0.9779 0.6710
1 -3.8382 0.9810 0.6710
1 -3.8463 0.9841 0.6771
1 -3.8543 0.9871 0.6801
1 -3.8623 0.9902 0.6832
1 -3.8703 0.9963 0.6893
1 -3.8783 0.9994 0.6893
1 -3.8863 0.9994 0.6924
1 -3.8943 1.0055 0.6985
1 -3.9102 1.0086 0.7016
1 -3.9182 1.0116 0.7047
1 -3.9263 1.0147 0.7077
1 -3.9343 1.0178 0.7108
1 -3.9423 1.0208 0.7169
1 -3.9504 1.0239 0.7200
1 -3.9582 1.0270 0.7230
1 -3.9663 1.0300 0.7261
1 -3.9824 1.0331 0.7292
1 -3.9984 1.0362 0.7322
1 -4.0062 1.0392 0.7353
1 -4.0143 1.0423 0.7384
1 -4.0223 1.0453 0.7445
1 -4.0383 1.0484 0.7475
1 -4.0463 1.0515 0.7475
1 -4.0543 1.0515 0.7506
1 -4.0623 1.0545 0.7506
1 -4.0703 1.0545 0.7537
1 -4.0785 1.0576 0.7567
1 -4.0862 1.0607 0.7598
1 -4.1023 1.0637 0.7629
1 -4.1103 1.0668 0.7690
1 -4.1262 1.0699 0.7721
1 -4.1345 1.0729 0.7812
1 -4.1423 1.0760 0.7812
1 -4.1503 1.0760 0.7843
1 -4.1582 1.0790 0.7904
1 -4.1666 1.0821 0.7904
1 -4.1742 1.0852 0.7966
1 -4.1903 1.0852 0.7996
1 -4.1991 1.0882 0.8027
1 -4.2062 1.0882 0.8058
1 -4.2144 1.0913 0.8088
1 -4.2223 1.0913 0.8119
1 -4.2303 1.0944 0.8119
1 -4.2381 1.0944 0.8150
1 -4.2623 1.0944 0.8180
1 -4.2703 1.0974 0.8211
1 -4.2783 1.1005 0.8241
1 -4.2862 1.1036 0.8333
1 -4.2943 1.1066 0.8364
1 -4.3023 1.1097 0.8395
1 -4.3103 1.1097 0.8425
1 -4.3183 1.1127 0.8456
1 -4.3343 1.1127 0.8487
1 -4.3424 1.1158 0.8517
1 -4.3507 1.1189 0.8548
1 -4.3743 1.1189 0.8578
1 -4.3835 1.1189 0.8609
1 -4.3902 1.1219 0.8609
1 -4.3983 1.1250 0.8609
1 -4.4062 1.1250 0.8640
1 -4.4143 1.1250 0.8670
1 -4.4223 1.1281 0.8670
1 -4.4303 1.1281 0.8701
1 -4.4382 1.1311 0.8732
1 -4.4464 1.1311 0.8762
1 -4.4542 1.1342 0.8793
1 -4.4703 1.1342 0.8824
1 -4.4784 1.1373 0.8854
1 -4.4863 1.1403 0.8854
1 -4.5023 1.1434 0.8885
1 -4.5104 1.1434 0.8915
1 -4.5182 1.1464 0.8946
1 -4.5343 1.1495 0.8977
1 -4.5422 1.1526 0.9007
1 -4.5503 1.1526 0.9038
1 -4.5667 1.1556 0.9038
1 -4.5742 1.1556 0.9069
